global_task_id,init_state_id,teacher_demo,arm,family,layer,original_delta_norm,projected_delta_norm,candidate_delta_norm,candidate_to_original_norm_ratio,rho,alpha,b_projection_relative_l2,finite
31,0,0,SHRINK,v_b,7,14.990586609149874,14.338962165068436,14.338962165068436,0.9565310910725999,0.04346890892740008,0.9565310910725999,0.2911986635085858,True
31,0,0,SHRINK,v_b,8,15.608874284882367,14.933052529614944,14.933052529614944,0.9567027228912994,0.04329727710870057,0.9567027228912994,0.29104682705468976,True
31,0,0,SHRINK,v_b,9,15.258661271285124,14.563878067147225,14.563878067147225,0.9544663065923488,0.04553369340765123,0.9544663065923488,0.29879434229087665,True
31,0,0,SHRINK,v_b,10,15.455911773305976,14.784345265538036,14.784345265538038,0.9565495379620499,0.04345046203795023,0.9565495379620498,0.2915648467703807,True
31,0,0,SHRINK,v_b,11,14.124835518505302,13.46694383230446,13.46694383230446,0.9534230550622044,0.04657694493779563,0.9534230550622044,0.3006706984845563,True
31,0,0,SHRINK,v_b,12,15.415130781957497,14.758492600711417,14.758492600711415,0.9574030093851271,0.042596990614872765,0.9574030093851272,0.2887566566424261,True
31,0,0,SHRINK,v_b,13,15.574468928071834,14.908665047545426,14.908665047545426,0.9572502996024252,0.04274970039757475,0.9572502996024252,0.2892862059649896,True
31,0,0,SHRINK,v_b,14,15.576424792855464,14.942762112587761,14.942762112587763,0.9593191192013236,0.040680880798676496,0.9593191192013235,0.2823629429804297,True
31,0,0,SHRINK,v_b,15,14.748331679051883,14.137077379043276,14.137077379043276,0.9585543427344521,0.04144565726554794,0.9585543427344521,0.2838057629538185,True
31,0,0,SHRINK,v_b,16,15.060610337519691,14.415059236791832,14.41505923679183,0.9571364582005263,0.0428635417994736,0.9571364582005264,0.28942877594273064,True
31,0,0,SHRINK,v_b,17,14.855473793566217,14.244599603695232,14.244599603695232,0.9588788484056597,0.04112115159434026,0.9588788484056597,0.2836465996691073,True
31,1,1,SHRINK,q_b,0,31.873082977488558,21.371760631784614,21.371760631784614,0.6705269348082563,0.3294730651917437,0.6705269348082563,0.7424321813603916,True
31,1,1,SHRINK,q_b,1,28.681706840060883,19.745028994642173,19.745028994642173,0.6884188972695134,0.31158110273048656,0.6884188972695134,0.7277484590139396,True
31,1,1,SHRINK,q_b,2,28.523950708461676,19.499666235022303,19.499666235022303,0.683624313978277,0.31637568602172295,0.683624313978277,0.7332322439779673,True
31,1,1,SHRINK,q_b,3,31.20526965127699,21.143625574547322,21.143625574547322,0.6775658666254172,0.3224341333745828,0.6775658666254172,0.7363909220416202,True
31,1,1,SHRINK,q_b,4,29.994141141932708,21.225338342142972,21.225338342142972,0.7076494786666625,0.2923505213333375,0.7076494786666625,0.7105256283741206,True
31,1,1,SHRINK,q_b,5,28.986378133226303,19.871891444452736,19.871891444452736,0.6855596567849269,0.3144403432150731,0.6855596567849269,0.7301097566547511,True
31,1,1,SHRINK,q_b,6,30.44114701328104,20.694692258025455,20.694692258025455,0.6798262972481508,0.3201737027518492,0.6798262972481508,0.7354523375237693,True
31,1,1,SHRINK,q_b,7,31.365748108438165,20.985631450711153,20.985631450711153,0.6690620411207567,0.3309379588792433,0.6690620411207567,0.744025317798771,True
31,1,1,SHRINK,q_b,8,32.445408926987746,21.74696692391391,21.74696692391391,0.6702633020545786,0.3297366979454214,0.6702633020545786,0.7425056351943731,True
31,1,1,SHRINK,q_b,9,32.53399360260183,21.514575380223135,21.514575380223135,0.6612952483799147,0.3387047516200853,0.6612952483799147,0.7505752689008344,True
31,1,1,SHRINK,q_b,10,32.30861671390673,21.4254130326717,21.4254130326717,0.6631485718622385,0.3368514281377615,0.6631485718622385,0.748585281823925,True
31,1,1,SHRINK,q_b,11,28.78629723897578,19.71451699773023,19.71451699773023,0.6848576888533398,0.31514231114666025,0.6848576888533398,0.7345093010667602,True
31,1,1,SHRINK,q_b,12,32.54031390147771,21.58291430902266,21.58291430902266,0.6632669363414636,0.3367330636585364,0.6632669363414636,0.7484267756605992,True
31,1,1,SHRINK,q_b,13,32.52613080380118,21.601999816390446,21.60199981639045,0.6641429300857981,0.33585706991420206,0.664142930085798,0.748015910867664,True
31,1,1,SHRINK,q_b,14,33.189130175019336,22.15908850544086,22.159088505440852,0.6676610199962236,0.3323389800037762,0.6676610199962237,0.7446316436610083,True
31,1,1,SHRINK,q_b,15,29.111231023028935,19.909355652082972,19.909355652082972,0.6839063465345501,0.31609365346544993,0.6839063465345501,0.7316286983188809,True
31,1,1,SHRINK,q_b,16,31.150006870480144,20.742025129450525,20.742025129450525,0.6658754592156149,0.3341245407843852,0.6658754592156149,0.7466121469024161,True
31,1,1,SHRINK,q_b,17,30.923707259597602,20.866146405697098,20.866146405697098,0.6747621244286938,0.32523787557130623,0.6747621244286938,0.7390539598744115,True
31,1,1,SHRINK,v_b,0,15.166146998634412,14.431258257294154,14.431258257294154,0.9515441369909952,0.04845586300900485,0.9515441369909952,0.30729688121405613,True
31,1,1,SHRINK,v_b,1,14.4016604161957,13.723847713676703,13.723847713676701,0.9529351003335178,0.04706489966648208,0.9529351003335179,0.30137282865077203,True
31,1,1,SHRINK,v_b,2,14.356420831566531,13.632618732565433,13.632618732565433,0.949583387984168,0.05041661201583202,0.949583387984168,0.31103070226615254,True
31,1,1,SHRINK,v_b,3,14.878493426391788,14.178427849271964,14.178427849271962,0.9529478182328571,0.04705218176714265,0.9529478182328573,0.3023945089958492,True
31,1,1,SHRINK,v_b,4,15.506583269493822,14.966457972242573,14.966457972242573,0.9651680007217425,0.03483199927825753,0.9651680007217425,0.2621792850017657,True
31,1,1,SHRINK,v_b,5,14.57152715488746,13.889938673342334,13.889938673342332,0.9532246363541576,0.04677536364584233,0.9532246363541577,0.30088458940112434,True
31,1,1,SHRINK,v_b,6,14.91819203409838,14.233191474626965,14.233191474626963,0.9540828702361709,0.045917129763828994,0.954082870236171,0.29846603918032516,True
31,1,1,SHRINK,v_b,7,14.909227167335677,14.182020900725215,14.182020900725215,0.951224415695826,0.04877558430417395,0.951224415695826,0.3076560724290407,True
31,1,1,SHRINK,v_b,8,15.386686439185317,14.638514992956187,14.638514992956187,0.9513754017678713,0.04862459823212872,0.9513754017678713,0.30794897110867264,True
31,1,1,SHRINK,v_b,9,15.33645585441778,14.568267650771515,14.568267650771515,0.9499109695917795,0.05008903040822055,0.9499109695917795,0.31243772763450356,True
31,1,1,SHRINK,v_b,10,15.418747383293653,14.665316795249487,14.665316795249488,0.9511354217489475,0.04886457825105262,0.9511354217489474,0.3087757985053954,True
31,1,1,SHRINK,v_b,11,13.94051805603616,13.248022311891898,13.248022311891898,0.9503249634367487,0.04967503656325134,0.9503249634367487,0.30870748532376363,True
31,1,1,SHRINK,v_b,12,15.401197713099718,14.657273165999014,14.657273165999014,0.951696967926855,0.048303032073145014,0.951696967926855,0.3070405386608272,True
31,1,1,SHRINK,v_b,13,15.412803213763748,14.673016732290963,14.673016732290963,0.9520018213940374,0.04799817860596256,0.9520018213940374,0.30601441178927224,True
31,1,1,SHRINK,v_b,14,15.276707788549603,14.577932327682284,14.577932327682285,0.9542587663167144,0.04574123368328576,0.9542587663167142,0.29899101500289327,True
31,1,1,SHRINK,v_b,15,14.497317196860152,13.796657292698177,13.796657292698177,0.9516696851805294,0.048330314819470595,0.9516696851805294,0.3050755514030566,True
31,1,1,SHRINK,v_b,16,14.899225343217925,14.190142782575712,14.190142782575712,0.9524080920780902,0.04759190792190981,0.9524080920780902,0.30422637773064226,True
31,1,1,SHRINK,v_b,17,14.62609271475078,13.959049650223253,13.959049650223252,0.9543936253149279,0.045606374685072004,0.954393625314928,0.2979273592929402,True
31,2,2,SHRINK,q_b,0,32.46435410884276,22.21782212366186,22.21782212366186,0.6843759173268162,0.31562408267318376,0.6843759173268162,0.7296865260533218,True
31,2,2,SHRINK,q_b,1,30.57274332292803,21.202028793443848,21.202028793443848,0.6934944819800775,0.30650551801992254,0.6934944819800775,0.7216382523739547,True
31,2,2,SHRINK,q_b,2,29.975227870564318,20.721070188516897,20.721070188516897,0.6912731498820396,0.3087268501179604,0.6912731498820396,0.7258507091203656,True
31,2,2,SHRINK,q_b,3,32.48705932636883,22.23551790441685,22.235517904416845,0.6844423091987554,0.3155576908012445,0.6844423091987555,0.729981588261072,True
31,2,2,SHRINK,q_b,4,31.60298357316932,22.315412987866075,22.315412987866075,0.7061172859264998,0.29388271407350014,0.7061172859264998,0.7101011493607766,True
31,2,2,SHRINK,q_b,5,30.939541287182433,21.421927794817602,21.421927794817602,0.6923802649812469,0.307619735018753,0.6923802649812469,0.723063102097706,True
31,2,2,SHRINK,q_b,6,31.750890126868242,21.895715997622556,21.895715997622556,0.6896095167767898,0.31039048322321017,0.6896095167767898,0.7256611752670084,True
31,2,2,SHRINK,q_b,7,32.149228283933944,21.91594264941998,21.915942649419975,0.6816942060277108,0.31830579397228903,0.6816942060277109,0.7324691544888114,True
31,2,2,SHRINK,q_b,8,33.16668759674384,22.65154847009934,22.65154847009934,0.682960829417381,0.317039170582619,0.682960829417381,0.7308689674378631,True
31,2,2,SHRINK,q_b,9,32.640247692019386,22.21303415897099,22.213034158970995,0.6805412253168083,0.31945877468319184,0.6805412253168082,0.7344693047107778,True
31,2,2,SHRINK,q_b,10,33.20844274126886,22.60654474414835,22.606544744148348,0.6807469088592552,0.3192530911407447,0.6807469088592553,0.7327094964354683,True
31,2,2,SHRINK,q_b,11,29.457003035186563,20.418322995115766,20.41832299511577,0.6931568350903167,0.3068431649096835,0.6931568350903166,0.7271667199337448,True
31,2,2,SHRINK,q_b,12,33.46351175880534,22.78551799686274,22.78551799686274,0.6809063603692798,0.31909363963072024,0.6809063603692798,0.7324585309970231,True
31,2,2,SHRINK,q_b,13,33.35552401968514,22.71424523528691,22.714245235286906,0.6809740186327708,0.319025981367229,0.680974018632771,0.7327117542238181,True
31,2,2,SHRINK,q_b,14,34.104589114946336,23.313072141652725,23.313072141652725,0.6835758103719763,0.31642418962802366,0.6835758103719763,0.7300839443232416,True
31,2,2,SHRINK,q_b,15,30.45627890637495,21.10882036265211,21.10882036265211,0.6930859947645712,0.3069140052354288,0.6930859947645712,0.7228289196039369,True
31,2,2,SHRINK,q_b,16,31.98151792869732,21.84160034799033,21.841600347990333,0.6829444555035226,0.3170555444964776,0.6829444555035225,0.7311655422280356,True
31,2,2,SHRINK,q_b,17,31.961409226821857,21.97986281761132,21.97986281761132,0.6877000529490398,0.3122999470509602,0.6877000529490398,0.7267764047491128,True
31,2,2,SHRINK,v_b,0,15.361303834860802,14.682701155038016,14.682701155038016,0.9558238879252703,0.04417611207472971,0.9558238879252703,0.2938302379662316,True
31,2,2,SHRINK,v_b,1,14.891677087399566,14.263828042364217,14.263828042364217,0.957838929668533,0.04216107033146699,0.957838929668533,0.2864238883287046,True
31,2,2,SHRINK,v_b,2,14.52842751168822,13.85987523606543,13.85987523606543,0.9539831633475174,0.04601683665248258,0.9539831633475174,0.2986267198382489,True
31,2,2,SHRINK,v_b,3,15.155932943518085,14.493829037532368,14.493829037532368,0.9563138799536002,0.04368612004639982,0.9563138799536002,0.2920376480060329,True
31,2,2,SHRINK,v_b,4,16.10235697165427,15.571867916233767,15.571867916233769,0.9670551922085477,0.032944807791452375,0.9670551922085476,0.2550904429834885,True
31,2,2,SHRINK,v_b,5,14.83542324585601,14.213803586712098,14.213803586712098,0.9580989602492433,0.04190103975075665,0.9580989602492433,0.2858919203052749,True
31,2,2,SHRINK,v_b,6,15.343873552914301,14.716942790660173,14.716942790660173,0.9591412976591525,0.04085870234084754,0.9591412976591525,0.2824214914527675,True
31,2,2,SHRINK,v_b,7,15.028466396492117,14.352544802511222,14.35254480251122,0.9550239142073293,0.04497608579267054,0.9550239142073295,0.2961578212836158,True
31,2,2,SHRINK,v_b,8,15.566114023615222,14.874288860609433,14.874288860609433,0.9555556921941964,0.04444430780580355,0.9555556921941964,0.2947603384205779,True
31,2,2,SHRINK,v_b,9,15.207373412151115,14.509306538432597,14.509306538432597,0.9540968150909779,0.04590318490902213,0.9540968150909779,0.2999603618318406,True
31,2,2,SHRINK,v_b,10,15.468561535893402,14.782945372752481,14.782945372752481,0.9556767989350522,0.044323201064947804,0.9556767989350522,0.29442012329975514,True
31,2,2,SHRINK,v_b,11,14.318072442245313,13.640283049073274,13.640283049073274,0.9526619664828465,0.04733803351715349,0.9526619664828465,0.30274568466818413,True
31,2,2,SHRINK,v_b,12,15.388547376271129,14.715041336048852,14.715041336048852,0.9562332932567235,0.04376670674327654,0.9562332932567235,0.2926020691381107,True
31,2,2,SHRINK,v_b,13,15.512600589451766,14.83537697311385,14.835376973113847,0.9563436438376157,0.04365635616238417,0.9563436438376158,0.292240784218281,True
31,2,2,SHRINK,v_b,14,15.537645293219583,14.896917312292354,14.896917312292356,0.9587628647175495,0.041237135282450654,0.9587628647175493,0.2842648291509229,True
31,2,2,SHRINK,v_b,15,14.779484336649451,14.151360746518005,14.151360746518007,0.9575003040820678,0.042499695917932345,0.9575003040820677,0.28726733451181796,True
31,2,2,SHRINK,v_b,16,15.102448969534533,14.445770860549421,14.44577086054942,0.9565184354994478,0.043481564500552065,0.9565184354994479,0.29144791952018134,True
31,2,2,SHRINK,v_b,17,14.89648311517844,14.283261931166868,14.283261931166868,0.9588344994405597,0.04116550055944035,0.9588344994405597,0.28375453230485864,True
31,3,3,SHRINK,q_b,0,31.95539707182009,21.573882548087614,21.573882548087614,0.6751248466604901,0.3248751533395099,0.6751248466604901,0.7382332869346122,True
31,3,3,SHRINK,q_b,1,28.989732783758665,20.040118889935354,20.04011888993535,0.6912833257008396,0.3087166742991603,0.6912833257008397,0.7247687588100779,True
31,3,3,SHRINK,q_b,2,28.770259447491163,19.776952704974267,19.776952704974267,0.6874096057795149,0.312590394220485,0.6874096057795149,0.729682373025548,True
31,3,3,SHRINK,q_b,3,30.855488583633637,21.085536680883166,21.085536680883166,0.6833642132656863,0.31663578673431375,0.6833642132656863,0.7308828342167708,True
31,3,3,SHRINK,q_b,4,30.601090945440813,21.587118115735333,21.587118115735333,0.7054362262516509,0.2945637737483491,0.7054362262516509,0.7124434870104204,True
31,3,3,SHRINK,q_b,5,29.304702525956568,20.22077869054774,20.220778690547736,0.6900182205445433,0.3099817794554566,0.6900182205445434,0.7253694591325125,True
31,3,3,SHRINK,q_b,6,30.406891497149005,20.764935312427287,20.764935312427287,0.6829022728079336,0.3170977271920664,0.6829022728079336,0.7319116887735382,True
31,3,3,SHRINK,q_b,7,31.360123088679394,21.133145226582013,21.13314522658201,0.6738859145042962,0.32611408549570364,0.6738859145042964,0.7396957883960008,True
31,3,3,SHRINK,q_b,8,32.50529407144988,21.922206245725377,21.922206245725377,0.6744195637036287,0.32558043629637134,0.6744195637036287,0.7386431367695305,True
31,3,3,SHRINK,q_b,9,32.564863501070086,21.64016858135208,21.64016858135208,0.6645250817845737,0.3354749182154263,0.6645250817845737,0.7478069218839589,True
31,3,3,SHRINK,q_b,10,32.425695756037975,21.71052954572367,21.71052954572367,0.6695470687527487,0.3304529312472513,0.6695470687527487,0.7428748518128526,True
31,3,3,SHRINK,q_b,11,28.847700532060063,19.838279857129145,19.838279857129145,0.687690162170179,0.31230983782982097,0.687690162170179,0.7322930711068615,True
31,3,3,SHRINK,q_b,12,33.10197004651131,22.18641929515214,22.18641929515214,0.670244679213297,0.329755320786703,0.670244679213297,0.7421720539586155,True
31,3,3,SHRINK,q_b,13,33.04190837256085,22.123477838507103,22.123477838507103,0.6695581135646272,0.33044188643537276,0.6695581135646272,0.7430369231889515,True
31,3,3,SHRINK,q_b,14,32.924759094968984,22.04850982114581,22.04850982114581,0.6696635124208061,0.33033648757919387,0.6696635124208061,0.742693930818468,True
31,3,3,SHRINK,q_b,15,29.261973345541776,20.105823361488536,20.105823361488532,0.687097316509304,0.3129026834906959,0.6870973165093041,0.7287292150156122,True
31,3,3,SHRINK,q_b,16,31.139039030915896,20.86929149939245,20.86929149939245,0.6701970307649092,0.3298029692350908,0.6701970307649092,0.7426468940849668,True
31,3,3,SHRINK,q_b,17,30.802719499235014,20.835894442984245,20.835894442984245,0.6764303536089307,0.32356964639106933,0.6764303536089307,0.7370425266599415,True
31,3,3,SHRINK,v_b,0,15.209532933522075,14.496387205908098,14.496387205908096,0.9531119245586961,0.046888075441303786,0.9531119245586962,0.3023601889684132,True
31,3,3,SHRINK,v_b,1,14.443130394044665,13.785826369866367,13.785826369866367,0.9544901966370584,0.045509803362941637,0.9544901966370584,0.29671936088976186,True
31,3,3,SHRINK,v_b,2,14.341956103930299,13.644675284791619,13.644675284791619,0.9513817491780221,0.04861825082197791,0.9513817491780221,0.3058083867642015,True
31,3,3,SHRINK,v_b,3,14.84338653797698,14.164802240043505,14.164802240043505,0.9542837278947558,0.045716272105244204,0.9542837278947558,0.29842238290698947,True
31,3,3,SHRINK,v_b,4,15.253689444441505,14.708840734556102,14.708840734556102,0.9642808573053814,0.035719142694618615,0.9642808573053814,0.2656020787478486,True
31,3,3,SHRINK,v_b,5,14.546360953644058,13.8929064820817,13.8929064820817,0.9550778044319973,0.0449221955680027,0.9550778044319973,0.2950996121302659,True
31,3,3,SHRINK,v_b,6,15.007507916536941,14.325044025798192,14.325044025798192,0.9545251686999455,0.045474831300054475,0.9545251686999455,0.2970558362683561,True
31,3,3,SHRINK,v_b,7,14.885118552482172,14.178857838812615,14.178857838812613,0.9525525637448291,0.047447436255170776,0.9525525637448292,0.30365284640524354,True
31,3,3,SHRINK,v_b,8,15.440790489779674,14.711051907775321,14.711051907775323,0.9527395580888577,0.04726044191114243,0.9527395580888576,0.3036813804952394,True
31,3,3,SHRINK,v_b,9,15.47464946172289,14.703756625335323,14.703756625335325,0.9501835024893845,0.04981649751061556,0.9501835024893844,0.31162822271649554,True
31,3,3,SHRINK,v_b,10,15.38252067027191,14.647043433585301,14.647043433585301,0.952187469631815,0.04781253036818501,0.952187469631815,0.30544929533286413,True
31,3,3,SHRINK,v_b,11,13.919791845150174,13.244232497755453,13.244232497755453,0.9514677119521658,0.04853228804783416,0.9514677119521658,0.3054902192033675,True
31,3,3,SHRINK,v_b,12,15.38165918231596,14.664494264119503,14.664494264119503,0.9533753212383635,0.04662467876163645,0.9533753212383635,0.30179261612354513,True
31,3,3,SHRINK,v_b,13,15.497802252679373,14.7728210693906,14.7728210693906,0.9532203875447287,0.04677961245527129,0.9532203875447287,0.30225637056902493,True
31,3,3,SHRINK,v_b,14,15.312165965867411,14.601255073443074,14.601255073443072,0.953572153409972,0.04642784659002785,0.9535721534099721,0.3011734579282123,True
31,3,3,SHRINK,v_b,15,14.494420824638409,13.805146496634851,13.805146496634851,0.9524455418851996,0.04755445811480042,0.9524455418851996,0.3028554024658822,True
31,3,3,SHRINK,v_b,16,14.925398652892454,14.221072790814958,14.221072790814958,0.9528102479231935,0.047189752076806535,0.9528102479231935,0.3030479371107521,True
31,3,3,SHRINK,v_b,17,14.649520015393183,13.970617743434218,13.970617743434218,0.9536570296333533,0.046342970366646696,0.9536570296333533,0.30048941980305927,True
26,0,0,SHRINK,q_b,0,35.67638355488494,25.50166495196905,25.501664951969058,0.7148052131667723,0.28519478683322796,0.714805213166772,0.6999491270254732,True
26,0,0,SHRINK,q_b,1,30.702901388226852,22.08118163157837,22.08118163157837,0.7191887617515356,0.2808112382484645,0.7191887617515356,0.7074958168619032,True
26,0,0,SHRINK,q_b,2,28.8903149029048,20.562993770725637,20.562993770725637,0.7117608042637885,0.2882391957362115,0.7117608042637885,0.7155149282649507,True
26,0,0,SHRINK,q_b,3,33.29166066498389,23.929944199263446,23.929944199263446,0.7187969515871259,0.28120304841287413,0.7187969515871259,0.7013543643827629,True
26,0,0,SHRINK,q_b,4,30.093087635675577,21.246244390117038,21.246244390117038,0.7060174298940817,0.2939825701059184,0.7060174298940817,0.7186452612614264,True
26,0,0,SHRINK,q_b,5,31.186987468058476,22.41509477592412,22.41509477592412,0.7187322853443773,0.2812677146556227,0.7187322853443773,0.704480594875191,True
26,0,0,SHRINK,q_b,6,36.99099077229472,26.46057828650443,26.460578286504433,0.7153249408589161,0.28467505914108404,0.715324940858916,0.6993021715847703,True
26,0,0,SHRINK,q_b,7,33.83119928539564,24.21776357755783,24.217763577557832,0.7158411197090561,0.28415888029094405,0.715841119709056,0.7014024548265381,True
26,0,0,SHRINK,q_b,8,37.731996687162926,26.97967120692136,26.979671206921363,0.7150342832532982,0.2849657167467019,0.7150342832532981,0.6994858829409263,True
26,0,0,SHRINK,q_b,9,37.390030773011034,26.736511826717997,26.736511826717997,0.715070602349357,0.28492939765064296,0.715070602349357,0.6992259364466952,True
26,0,0,SHRINK,q_b,10,37.174627882858466,26.559943957859236,26.559943957859232,0.7144642857368384,0.2855357142631615,0.7144642857368385,0.6998551022899546,True
26,0,0,SHRINK,q_b,11,31.03904727460606,22.322176110733377,22.322176110733377,0.7191643452599074,0.28083565474009264,0.7191643452599074,0.7104663350383977,True
26,0,0,SHRINK,q_b,12,38.50935120341668,27.543402911049117,27.543402911049117,0.7152393392856065,0.2847606607143936,0.7152393392856065,0.6989215197117631,True
26,0,0,SHRINK,q_b,13,37.98039706074803,27.18817435018895,27.18817435018895,0.715847554376607,0.28415244562339304,0.715847554376607,0.6983127920057339,True
26,0,0,SHRINK,q_b,14,37.765435088295305,27.032261405180982,27.032261405180986,0.7157937235988348,0.28420627640116536,0.7157937235988346,0.6983869596581743,True
26,0,0,SHRINK,q_b,15,31.272863474407128,22.500854540171343,22.50085454017134,0.7195009359659512,0.2804990640340487,0.7195009359659513,0.7038040452031377,True
26,0,0,SHRINK,q_b,16,36.33719984366809,26.03168578709843,26.031685787098432,0.716392179339448,0.283607820660552,0.716392179339448,0.6981347923074109,True
26,0,0,SHRINK,q_b,17,34.00794760024627,24.443882622041695,24.4438826220417,0.7187697096388342,0.28123029036116587,0.7187697096388341,0.6993842992185741,True
26,0,0,SHRINK,v_b,0,19.447435864873366,18.713903618574818,18.713903618574815,0.9622812872917872,0.03771871270821259,0.9622812872917874,0.2720840060595545,True
26,0,0,SHRINK,v_b,1,16.84344252854799,16.19432765191576,16.194327651915764,0.9614618641330571,0.038538135866943,0.961461864133057,0.2770761603384647,True
26,0,0,SHRINK,v_b,2,14.867379966397394,14.258458203833626,14.258458203833625,0.9590431021511505,0.04095689784884935,0.9590431021511506,0.28339280266810524,True
26,0,0,SHRINK,v_b,3,18.602410434681087,17.92709205695104,17.927092056951043,0.9636972649269675,0.03630273507303272,0.9636972649269673,0.2678487536664751,True
26,0,0,SHRINK,v_b,4,15.360451211969064,14.738939525868865,14.738939525868867,0.9595381882001027,0.040461811799897385,0.9595381882001026,0.2810018225773072,True
26,0,0,SHRINK,v_b,5,17.09331587666549,16.439381998043956,16.439381998043952,0.9617432987642709,0.03825670123572888,0.9617432987642711,0.27563536158214375,True
26,0,0,SHRINK,v_b,6,20.187769714164332,19.477816863856486,19.47781686385649,0.9648325268041016,0.035167473195898524,0.9648325268041015,0.26293860970017463,True
26,0,0,SHRINK,v_b,7,18.480888897097913,17.78053876374218,17.78053876374218,0.9621040883230616,0.03789591167693839,0.9621040883230616,0.2729828884196419,True
26,0,0,SHRINK,v_b,8,20.551425033304916,19.84261689817065,19.842616898170647,0.9655105116075601,0.03448948839243981,0.9655105116075602,0.26043879013374144,True
26,0,0,SHRINK,v_b,9,20.38909159442435,19.709053754857905,19.709053754857905,0.9666469770653043,0.033353022934695664,0.9666469770653043,0.2562040297881654,True
26,0,0,SHRINK,v_b,10,19.967194384862392,19.280770934430855,19.280770934430855,0.9656224386260329,0.03437756137396709,0.9656224386260329,0.26004726662322863,True
