panel,step,condition,suite,task_id,init_state_id,env_seed,policy_seed_root,global_task_id,teacher_demo,video_ordinal,agentview_success,dual_success,agentview_steps,dual_steps
validation,1500,correct,libero_object,3,5,7,7,13,34,5,0,0,280,280
validation,1500,correct,libero_object,3,6,7,7,13,24,6,1,1,214,242
validation,1500,correct,libero_object,3,7,7,7,13,28,7,0,0,280,280
validation,1500,correct,libero_object,3,8,7,7,13,25,8,0,0,280,280
validation,1500,correct,libero_object,3,9,7,7,13,3,9,0,0,280,280
validation,1500,correct,libero_object,3,10,7,7,13,16,10,1,0,140,280
validation,1500,correct,libero_object,3,11,7,7,13,14,11,0,0,280,280
validation,1500,correct,libero_object,3,12,7,7,13,44,12,0,0,280,280
validation,1500,correct,libero_object,3,13,7,7,13,8,13,0,0,280,280
validation,1500,correct,libero_object,3,14,7,7,13,48,14,1,0,121,280
validation,1500,correct,libero_object,3,15,7,7,13,2,15,0,0,280,280
validation,1500,correct,libero_object,3,16,7,7,13,36,16,0,1,280,198
validation,1500,correct,libero_object,3,17,7,7,13,35,17,0,0,280,280
validation,1500,correct,libero_object,3,18,7,7,13,0,18,1,0,121,280
validation,1500,correct,libero_object,3,19,7,7,13,47,19,0,0,280,280
validation,1500,correct,libero_object,3,20,7,7,13,30,20,0,0,280,280
validation,1500,correct,libero_object,3,21,7,7,13,4,21,0,0,280,280
validation,1500,correct,libero_object,3,22,7,7,13,13,22,1,0,182,280
validation,1500,correct,libero_object,3,23,7,7,13,45,23,0,0,280,280
validation,1500,correct,libero_object,3,24,7,7,13,43,24,0,0,280,280
validation,1500,correct,libero_object,3,25,7,7,13,5,25,1,1,138,140
validation,1500,correct,libero_object,3,26,7,7,13,7,26,0,0,280,280
validation,1500,correct,libero_object,3,27,7,7,13,46,27,1,1,160,112
validation,1500,correct,libero_object,3,28,7,7,13,15,28,0,1,280,147
validation,1500,correct,libero_object,3,29,7,7,13,49,29,0,0,280,280
validation,1500,correct,libero_object,3,30,7,7,13,26,30,1,0,112,280
validation,1500,correct,libero_object,3,31,7,7,13,10,31,1,1,136,132
validation,1500,correct,libero_object,3,32,7,7,13,23,32,1,0,169,280
validation,1500,correct,libero_object,3,33,7,7,13,17,33,1,1,111,136
validation,1500,correct,libero_object,3,34,7,7,13,1,34,0,0,280,280
validation,1500,correct,libero_object,3,35,7,7,13,21,35,1,0,208,280
validation,1500,correct,libero_object,3,36,7,7,13,12,36,1,1,133,136
validation,1500,correct,libero_object,3,37,7,7,13,11,37,0,0,280,280
validation,1500,correct,libero_object,3,38,7,7,13,40,38,0,0,280,280
validation,1500,correct,libero_object,3,39,7,7,13,41,39,0,0,280,280
validation,1500,correct,libero_object,3,40,7,7,13,19,40,0,0,280,280
validation,1500,correct,libero_object,3,41,7,7,13,32,41,1,1,122,122
validation,1500,correct,libero_object,3,42,7,7,13,38,42,0,1,280,192
validation,1500,correct,libero_object,3,43,7,7,13,22,43,1,1,133,135
validation,1500,correct,libero_object,3,44,7,7,13,29,44,0,0,280,280
validation,1500,correct,libero_object,3,45,7,7,13,37,45,0,0,280,280
validation,1500,correct,libero_object,3,46,7,7,13,31,46,0,0,280,280
validation,1500,correct,libero_object,3,47,7,7,13,6,47,0,0,280,280
validation,1500,correct,libero_object,3,48,7,7,13,27,48,1,0,138,280
validation,1500,correct,libero_object,3,49,7,7,13,39,49,0,0,280,280
validation,1500,correct,libero_spatial,1,0,7,7,1,1,0,0,0,220,220
validation,1500,correct,libero_spatial,1,1,7,7,1,21,1,0,0,220,220
validation,1500,correct,libero_spatial,1,2,7,7,1,39,2,0,0,220,220
validation,1500,correct,libero_spatial,1,3,7,7,1,14,3,0,0,220,220
validation,1500,correct,libero_spatial,1,4,7,7,1,2,4,0,0,220,220
validation,1500,correct,libero_spatial,1,5,7,7,1,34,5,0,0,220,220
validation,1500,correct,libero_spatial,1,6,7,7,1,40,6,0,0,220,220
validation,1500,correct,libero_spatial,1,7,7,7,1,8,7,0,0,220,220
validation,1500,correct,libero_spatial,1,8,7,7,1,4,8,0,0,220,220
validation,1500,correct,libero_spatial,1,9,7,7,1,42,9,0,0,220,220
validation,1500,correct,libero_spatial,1,10,7,7,1,44,10,0,0,220,220
validation,1500,correct,libero_spatial,1,11,7,7,1,24,11,0,0,220,220
validation,1500,correct,libero_spatial,1,12,7,7,1,36,12,0,0,220,220
validation,1500,correct,libero_spatial,1,13,7,7,1,37,13,0,0,220,220
validation,1500,correct,libero_spatial,1,14,7,7,1,18,14,0,0,220,220
validation,1500,correct,libero_spatial,1,15,7,7,1,31,15,0,0,220,220
validation,1500,correct,libero_spatial,1,16,7,7,1,33,16,0,0,220,220
validation,1500,correct,libero_spatial,1,17,7,7,1,9,17,0,0,220,220
validation,1500,correct,libero_spatial,1,18,7,7,1,6,18,0,0,220,220
validation,1500,correct,libero_spatial,1,19,7,7,1,7,19,0,0,220,220
validation,1500,correct,libero_spatial,1,20,7,7,1,27,20,0,0,220,220
validation,1500,correct,libero_spatial,1,21,7,7,1,20,21,0,0,220,220
validation,1500,correct,libero_spatial,1,22,7,7,1,38,22,0,0,220,220
validation,1500,correct,libero_spatial,1,23,7,7,1,46,23,0,0,220,220
validation,1500,correct,libero_spatial,1,24,7,7,1,17,24,0,0,220,220
validation,1500,correct,libero_spatial,1,25,7,7,1,41,25,0,0,220,220
validation,1500,correct,libero_spatial,1,26,7,7,1,0,26,0,0,220,220
validation,1500,correct,libero_spatial,1,27,7,7,1,30,27,0,0,220,220
validation,1500,correct,libero_spatial,1,28,7,7,1,22,28,0,0,220,220
validation,1500,correct,libero_spatial,1,29,7,7,1,12,29,0,0,220,220
validation,1500,correct,libero_spatial,1,30,7,7,1,47,30,0,0,220,220
validation,1500,correct,libero_spatial,1,31,7,7,1,45,31,0,0,220,220
validation,1500,correct,libero_spatial,1,32,7,7,1,32,32,0,0,220,220
validation,1500,correct,libero_spatial,1,33,7,7,1,43,33,0,0,220,220
validation,1500,correct,libero_spatial,1,34,7,7,1,3,34,0,1,220,216
validation,1500,correct,libero_spatial,1,35,7,7,1,11,35,0,0,220,220
validation,1500,correct,libero_spatial,1,36,7,7,1,48,36,0,0,220,220
validation,1500,correct,libero_spatial,1,37,7,7,1,28,37,0,0,220,220
validation,1500,correct,libero_spatial,1,38,7,7,1,35,38,0,0,220,220
validation,1500,correct,libero_spatial,1,39,7,7,1,29,39,0,0,220,220
validation,1500,correct,libero_spatial,1,40,7,7,1,15,40,0,0,220,220
validation,1500,correct,libero_spatial,1,41,7,7,1,5,41,0,0,220,220
validation,1500,correct,libero_spatial,1,42,7,7,1,26,42,0,0,220,220
validation,1500,correct,libero_spatial,1,43,7,7,1,19,43,0,0,220,220
validation,1500,correct,libero_spatial,1,44,7,7,1,23,44,0,0,220,220
validation,1500,correct,libero_spatial,1,45,7,7,1,10,45,0,0,220,220
validation,1500,correct,libero_spatial,1,46,7,7,1,16,46,0,0,220,220
validation,1500,correct,libero_spatial,1,47,7,7,1,25,47,0,0,220,220
validation,1500,correct,libero_spatial,1,48,7,7,1,49,48,0,0,220,220
validation,1500,correct,libero_spatial,1,49,7,7,1,13,49,0,0,220,220
validation,1500,correct,libero_spatial,3,0,7,7,3,2,0,1,0,99,220
validation,1500,correct,libero_spatial,3,1,7,7,3,36,1,1,0,119,220
validation,1500,correct,libero_spatial,3,2,7,7,3,43,2,1,0,104,220
validation,1500,correct,libero_spatial,3,3,7,7,3,16,3,1,0,121,220
validation,1500,correct,libero_spatial,3,4,7,7,3,7,4,0,0,220,220
validation,1500,correct,libero_spatial,3,5,7,7,3,8,5,0,0,220,220
validation,1500,correct,libero_spatial,3,6,7,7,3,14,6,1,1,157,202
validation,1500,correct,libero_spatial,3,7,7,7,3,38,7,1,1,99,210
validation,1500,correct,libero_spatial,3,8,7,7,3,33,8,0,0,220,220
validation,1500,correct,libero_spatial,3,9,7,7,3,1,9,1,0,116,220
validation,1500,correct,libero_spatial,3,10,7,7,3,21,10,1,0,137,220
validation,1500,correct,libero_spatial,3,11,7,7,3,5,11,1,1,114,182
validation,1500,correct,libero_spatial,3,12,7,7,3,49,12,1,0,113,220
validation,1500,correct,libero_spatial,3,13,7,7,3,29,13,0,0,220,220
validation,1500,correct,libero_spatial,3,14,7,7,3,24,14,1,0,137,220
validation,1500,correct,libero_spatial,3,15,7,7,3,10,15,1,1,86,103
validation,1500,correct,libero_spatial,3,16,7,7,3,44,16,0,0,220,220
validation,1500,correct,libero_spatial,3,17,7,7,3,15,17,1,0,107,220
validation,1500,correct,libero_spatial,3,18,7,7,3,19,18,1,0,119,220
validation,1500,correct,libero_spatial,3,19,7,7,3,39,19,1,0,129,220
validation,1500,correct,libero_spatial,3,20,7,7,3,6,20,0,0,220,220
validation,1500,correct,libero_spatial,3,21,7,7,3,30,21,1,0,94,220
validation,1500,correct,libero_spatial,3,22,7,7,3,28,22,0,0,220,220
validation,1500,correct,libero_spatial,3,23,7,7,3,34,23,1,0,102,220
validation,1500,correct,libero_spatial,3,24,7,7,3,3,24,1,0,114,220
validation,1500,correct,libero_spatial,3,25,7,7,3,45,25,0,1,220,219
validation,1500,correct,libero_spatial,3,26,7,7,3,32,26,1,0,106,220
validation,1500,correct,libero_spatial,3,27,7,7,3,22,27,1,0,143,220
validation,1500,correct,libero_spatial,3,28,7,7,3,20,28,0,0,220,220
validation,1500,correct,libero_spatial,3,29,7,7,3,23,29,1,0,100,220
validation,1500,correct,libero_spatial,3,30,7,7,3,9,30,1,0,164,220
validation,1500,correct,libero_spatial,3,31,7,7,3,0,31,0,0,220,220
validation,1500,correct,libero_spatial,3,32,7,7,3,4,32,1,1,122,98
validation,1500,correct,libero_spatial,3,33,7,7,3,47,33,0,0,220,220
validation,1500,correct,libero_spatial,3,34,7,7,3,31,34,1,1,95,106
validation,1500,correct,libero_spatial,3,35,7,7,3,27,35,1,0,137,220
validation,1500,correct,libero_spatial,3,36,7,7,3,17,36,1,0,110,220
validation,1500,correct,libero_spatial,3,37,7,7,3,41,37,1,0,110,220
validation,1500,correct,libero_spatial,3,38,7,7,3,25,38,1,0,94,220
validation,1500,correct,libero_spatial,3,39,7,7,3,35,39,1,0,101,220
validation,1500,correct,libero_spatial,3,40,7,7,3,46,40,0,0,220,220
validation,1500,correct,libero_spatial,3,41,7,7,3,40,41,0,0,220,220
validation,1500,correct,libero_spatial,3,42,7,7,3,42,42,1,1,104,137
validation,1500,correct,libero_spatial,3,43,7,7,3,48,43,1,0,94,220
validation,1500,correct,libero_spatial,3,44,7,7,3,26,44,1,0,102,220
validation,1500,correct,libero_spatial,3,45,7,7,3,11,45,1,1,99,111
validation,1500,correct,libero_spatial,3,46,7,7,3,18,46,0,0,220,220
validation,1500,correct,libero_spatial,3,47,7,7,3,13,47,0,0,220,220
validation,1500,correct,libero_spatial,3,48,7,7,3,12,48,1,0,115,220
validation,1500,correct,libero_spatial,3,49,7,7,3,37,49,1,0,107,220
train,900,correct,libero_10,4,32,7,7,34,48,32,0,0,520,520
train,900,correct,libero_10,4,33,7,7,34,49,33,1,0,281,520
train,900,correct,libero_10,4,34,7,7,34,47,34,1,0,290,520
train,900,correct,libero_10,4,35,7,7,34,46,35,0,0,520,520
train,900,correct,libero_10,5,32,7,7,35,48,32,1,0,220,520
train,900,correct,libero_10,5,33,7,7,35,46,33,0,0,520,520
train,900,correct,libero_10,5,34,7,7,35,49,34,1,1,203,210
train,900,correct,libero_10,5,35,7,7,35,47,35,1,1,213,211
train,900,correct,libero_10,6,32,7,7,36,49,32,0,0,520,520
train,900,correct,libero_10,6,33,7,7,36,48,33,0,1,520,425
train,900,correct,libero_10,6,34,7,7,36,46,34,0,1,520,276
train,900,correct,libero_10,6,35,7,7,36,47,35,0,0,520,520
train,900,correct,libero_10,7,32,7,7,37,49,32,0,0,520,520
train,900,correct,libero_10,7,33,7,7,37,47,33,0,0,520,520
train,900,correct,libero_10,7,34,7,7,37,46,34,0,0,520,520
train,900,correct,libero_10,7,35,7,7,37,48,35,0,0,520,520
train,900,correct,libero_10,8,32,7,7,38,48,32,0,0,520,520
train,900,correct,libero_10,8,33,7,7,38,49,33,0,0,520,520
train,900,correct,libero_10,8,34,7,7,38,46,34,0,0,520,520
train,900,correct,libero_10,8,35,7,7,38,47,35,0,0,520,520
train,900,correct,libero_10,9,32,7,7,39,47,32,0,0,520,520
train,900,correct,libero_10,9,33,7,7,39,48,33,0,0,520,520
train,900,correct,libero_10,9,34,7,7,39,46,34,0,0,520,520
train,900,correct,libero_10,9,35,7,7,39,49,35,0,0,520,520
train,900,correct,libero_goal,0,32,7,7,20,47,32,0,1,300,132
train,900,correct,libero_goal,0,33,7,7,20,48,33,1,0,141,300
train,900,correct,libero_goal,0,34,7,7,20,46,34,1,1,198,201
train,900,correct,libero_goal,0,35,7,7,20,49,35,1,1,264,128
train,900,correct,libero_goal,1,32,7,7,21,47,32,1,1,77,81
train,900,correct,libero_goal,1,33,7,7,21,48,33,1,1,88,93
train,900,correct,libero_goal,1,34,7,7,21,46,34,1,1,79,85
train,900,correct,libero_goal,1,35,7,7,21,49,35,1,1,79,84
train,900,correct,libero_goal,2,32,7,7,22,46,32,0,1,300,116
train,900,correct,libero_goal,2,33,7,7,22,48,33,1,0,178,300
train,900,correct,libero_goal,2,34,7,7,22,49,34,1,0,168,300
train,900,correct,libero_goal,2,35,7,7,22,47,35,1,1,127,129
train,900,correct,libero_goal,5,32,7,7,25,48,32,0,0,300,300
train,900,correct,libero_goal,5,33,7,7,25,47,33,0,0,300,300
train,900,correct,libero_goal,5,34,7,7,25,49,34,0,0,300,300
train,900,correct,libero_goal,5,35,7,7,25,46,35,0,0,300,300
train,900,correct,libero_goal,8,32,7,7,28,49,32,1,1,90,89
train,900,correct,libero_goal,8,33,7,7,28,47,33,1,1,87,91
train,900,correct,libero_goal,8,34,7,7,28,46,34,1,1,79,86
train,900,correct,libero_goal,8,35,7,7,28,48,35,1,1,96,80
train,900,correct,libero_goal,9,32,7,7,29,46,32,0,0,300,300
train,900,correct,libero_goal,9,33,7,7,29,48,33,0,0,300,300
train,900,correct,libero_goal,9,34,7,7,29,49,34,0,0,300,300
train,900,correct,libero_goal,9,35,7,7,29,47,35,0,0,300,300
train,900,correct,libero_object,2,32,7,7,12,48,32,0,1,280,129
train,900,correct,libero_object,2,33,7,7,12,49,33,1,0,141,280
train,900,correct,libero_object,2,34,7,7,12,47,34,0,1,280,122
train,900,correct,libero_object,2,35,7,7,12,46,35,1,1,181,128
train,900,correct,libero_object,4,32,7,7,14,47,32,1,1,147,147
train,900,correct,libero_object,4,33,7,7,14,46,33,0,1,280,166
train,900,correct,libero_object,4,34,7,7,14,49,34,0,1,280,127
train,900,correct,libero_object,4,35,7,7,14,48,35,1,1,141,141
train,900,correct,libero_object,5,32,7,7,15,48,32,0,0,280,280
train,900,correct,libero_object,5,33,7,7,15,47,33,0,0,280,280
train,900,correct,libero_object,5,34,7,7,15,46,34,0,0,280,280
train,900,correct,libero_object,5,35,7,7,15,49,35,1,1,106,144
train,900,correct,libero_object,6,32,7,7,16,48,32,1,0,165,280
train,900,correct,libero_object,6,33,7,7,16,46,33,0,0,280,280
train,900,correct,libero_object,6,34,7,7,16,47,34,1,1,127,137
train,900,correct,libero_object,6,35,7,7,16,49,35,1,1,118,134
train,900,correct,libero_object,8,32,7,7,18,47,32,1,1,154,154
train,900,correct,libero_object,8,33,7,7,18,49,33,1,1,141,146
train,900,correct,libero_object,8,34,7,7,18,46,34,1,1,151,151
train,900,correct,libero_object,8,35,7,7,18,48,35,1,1,141,142
train,900,correct,libero_object,9,32,7,7,19,46,32,0,1,280,123
train,900,correct,libero_object,9,33,7,7,19,47,33,1,1,134,255
train,900,correct,libero_object,9,34,7,7,19,49,34,1,1,117,122
train,900,correct,libero_object,9,35,7,7,19,48,35,1,1,137,120
train,900,correct,libero_spatial,0,32,7,7,0,48,32,1,1,84,87
train,900,correct,libero_spatial,0,33,7,7,0,46,33,1,1,87,91
train,900,correct,libero_spatial,0,34,7,7,0,47,34,0,1,220,83
train,900,correct,libero_spatial,0,35,7,7,0,49,35,1,1,82,98
train,900,correct,libero_spatial,2,32,7,7,2,49,32,1,1,168,100
train,900,correct,libero_spatial,2,33,7,7,2,47,33,1,0,100,220
train,900,correct,libero_spatial,2,34,7,7,2,48,34,1,1,96,117
train,900,correct,libero_spatial,2,35,7,7,2,46,35,1,1,92,98
train,900,correct,libero_spatial,4,32,7,7,4,46,32,1,1,127,133
train,900,correct,libero_spatial,4,33,7,7,4,49,33,0,0,220,220
train,900,correct,libero_spatial,4,34,7,7,4,48,34,0,0,220,220
train,900,correct,libero_spatial,4,35,7,7,4,47,35,1,1,137,139
train,900,correct,libero_spatial,5,32,7,7,5,49,32,0,0,220,220
train,900,correct,libero_spatial,5,33,7,7,5,47,33,0,1,220,149
train,900,correct,libero_spatial,5,34,7,7,5,46,34,1,0,101,220
train,900,correct,libero_spatial,5,35,7,7,5,48,35,1,1,107,92
train,900,correct,libero_spatial,7,32,7,7,7,49,32,1,1,154,181
train,900,correct,libero_spatial,7,33,7,7,7,46,33,1,1,163,157
train,900,correct,libero_spatial,7,34,7,7,7,48,34,1,1,179,198
train,900,correct,libero_spatial,7,35,7,7,7,47,35,1,1,139,160
train,900,correct,libero_spatial,9,32,7,7,9,46,32,0,0,220,220
train,900,correct,libero_spatial,9,33,7,7,9,47,33,1,1,141,131
train,900,correct,libero_spatial,9,34,7,7,9,48,34,0,0,220,220
train,900,correct,libero_spatial,9,35,7,7,9,49,35,0,1,220,129
train,1200,correct,libero_10,4,32,7,7,34,48,32,1,0,212,520
train,1200,correct,libero_10,4,33,7,7,34,49,33,1,1,230,243
train,1200,correct,libero_10,4,34,7,7,34,47,34,1,1,235,299
train,1200,correct,libero_10,4,35,7,7,34,46,35,0,0,520,520
train,1200,correct,libero_10,5,32,7,7,35,48,32,0,0,520,520
train,1200,correct,libero_10,5,33,7,7,35,46,33,0,0,520,520
train,1200,correct,libero_10,5,34,7,7,35,49,34,1,1,165,191
train,1200,correct,libero_10,5,35,7,7,35,47,35,1,1,141,159
train,1200,correct,libero_10,6,32,7,7,36,49,32,1,1,273,492
train,1200,correct,libero_10,6,33,7,7,36,48,33,1,0,476,520
train,1200,correct,libero_10,6,34,7,7,36,46,34,1,1,296,289
train,1200,correct,libero_10,6,35,7,7,36,47,35,1,1,439,284
train,1200,correct,libero_10,7,32,7,7,37,49,32,0,0,520,520
train,1200,correct,libero_10,7,33,7,7,37,47,33,1,1,474,307
train,1200,correct,libero_10,7,34,7,7,37,46,34,0,1,520,296
train,1200,correct,libero_10,7,35,7,7,37,48,35,0,0,520,520
train,1200,correct,libero_10,8,32,7,7,38,48,32,0,0,520,520
train,1200,correct,libero_10,8,33,7,7,38,49,33,0,1,520,458
train,1200,correct,libero_10,8,34,7,7,38,46,34,0,0,520,520
train,1200,correct,libero_10,8,35,7,7,38,47,35,0,0,520,520
train,1200,correct,libero_10,9,32,7,7,39,47,32,0,0,520,520
train,1200,correct,libero_10,9,33,7,7,39,48,33,0,0,520,520
train,1200,correct,libero_10,9,34,7,7,39,46,34,0,0,520,520
train,1200,correct,libero_10,9,35,7,7,39,49,35,0,0,520,520
train,1200,correct,libero_goal,0,32,7,7,20,47,32,1,1,105,135
train,1200,correct,libero_goal,0,33,7,7,20,48,33,0,1,300,134
train,1200,correct,libero_goal,0,34,7,7,20,46,34,1,0,104,300
train,1200,correct,libero_goal,0,35,7,7,20,49,35,0,1,300,170
train,1200,correct,libero_goal,1,32,7,7,21,47,32,1,1,81,79
train,1200,correct,libero_goal,1,33,7,7,21,48,33,1,1,93,94
train,1200,correct,libero_goal,1,34,7,7,21,46,34,1,1,84,84
train,1200,correct,libero_goal,1,35,7,7,21,49,35,1,1,84,84
train,1200,correct,libero_goal,2,32,7,7,22,46,32,1,1,106,104
train,1200,correct,libero_goal,2,33,7,7,22,48,33,0,0,300,300
train,1200,correct,libero_goal,2,34,7,7,22,49,34,1,1,118,101
train,1200,correct,libero_goal,2,35,7,7,22,47,35,1,1,96,165
train,1200,correct,libero_goal,5,32,7,7,25,48,32,0,1,300,131
train,1200,correct,libero_goal,5,33,7,7,25,47,33,0,0,300,300
train,1200,correct,libero_goal,5,34,7,7,25,49,34,1,0,127,300
train,1200,correct,libero_goal,5,35,7,7,25,46,35,0,0,300,300
train,1200,correct,libero_goal,8,32,7,7,28,49,32,1,1,90,92
train,1200,correct,libero_goal,8,33,7,7,28,47,33,1,1,93,90
train,1200,correct,libero_goal,8,34,7,7,28,46,34,1,1,86,84
train,1200,correct,libero_goal,8,35,7,7,28,48,35,0,1,300,73
train,1200,correct,libero_goal,9,32,7,7,29,46,32,0,0,300,300
train,1200,correct,libero_goal,9,33,7,7,29,48,33,0,0,300,300
train,1200,correct,libero_goal,9,34,7,7,29,49,34,0,0,300,300
train,1200,correct,libero_goal,9,35,7,7,29,47,35,0,0,300,300
train,1200,correct,libero_object,2,32,7,7,12,48,32,1,1,182,186
train,1200,correct,libero_object,2,33,7,7,12,49,33,0,1,280,130
train,1200,correct,libero_object,2,34,7,7,12,47,34,1,1,106,126
train,1200,correct,libero_object,2,35,7,7,12,46,35,1,1,121,127
train,1200,correct,libero_object,4,32,7,7,14,47,32,1,1,146,147
train,1200,correct,libero_object,4,33,7,7,14,46,33,0,0,280,280
train,1200,correct,libero_object,4,34,7,7,14,49,34,1,1,135,130
train,1200,correct,libero_object,4,35,7,7,14,48,35,1,1,147,146
train,1200,correct,libero_object,5,32,7,7,15,48,32,1,1,132,172
train,1200,correct,libero_object,5,33,7,7,15,47,33,1,1,220,170
train,1200,correct,libero_object,5,34,7,7,15,46,34,1,0,189,280
train,1200,correct,libero_object,5,35,7,7,15,49,35,1,0,143,280
train,1200,correct,libero_object,6,32,7,7,16,48,32,1,1,171,176
train,1200,correct,libero_object,6,33,7,7,16,46,33,1,1,171,172
train,1200,correct,libero_object,6,34,7,7,16,47,34,1,1,129,128
train,1200,correct,libero_object,6,35,7,7,16,49,35,1,1,119,135
train,1200,correct,libero_object,8,32,7,7,18,47,32,1,0,153,280
train,1200,correct,libero_object,8,33,7,7,18,49,33,1,1,145,145
train,1200,correct,libero_object,8,34,7,7,18,46,34,1,1,133,137
train,1200,correct,libero_object,8,35,7,7,18,48,35,1,1,141,152
train,1200,correct,libero_object,9,32,7,7,19,46,32,1,1,114,203
train,1200,correct,libero_object,9,33,7,7,19,47,33,1,1,106,154
train,1200,correct,libero_object,9,34,7,7,19,49,34,1,1,107,105
train,1200,correct,libero_object,9,35,7,7,19,48,35,1,1,103,109
train,1200,correct,libero_spatial,0,32,7,7,0,48,32,1,1,81,75
train,1200,correct,libero_spatial,0,33,7,7,0,46,33,0,0,220,220
train,1200,correct,libero_spatial,0,34,7,7,0,47,34,1,0,82,220
train,1200,correct,libero_spatial,0,35,7,7,0,49,35,1,1,100,92
train,1200,correct,libero_spatial,2,32,7,7,2,49,32,1,1,98,100
train,1200,correct,libero_spatial,2,33,7,7,2,47,33,1,1,103,99
train,1200,correct,libero_spatial,2,34,7,7,2,48,34,1,1,98,96
train,1200,correct,libero_spatial,2,35,7,7,2,46,35,1,0,100,220
train,1200,correct,libero_spatial,4,32,7,7,4,46,32,1,1,195,132
train,1200,correct,libero_spatial,4,33,7,7,4,49,33,1,1,172,166
train,1200,correct,libero_spatial,4,34,7,7,4,48,34,1,1,142,146
train,1200,correct,libero_spatial,4,35,7,7,4,47,35,1,1,147,134
train,1200,correct,libero_spatial,5,32,7,7,5,49,32,0,0,220,220
train,1200,correct,libero_spatial,5,33,7,7,5,47,33,1,1,94,86
train,1200,correct,libero_spatial,5,34,7,7,5,46,34,1,1,100,89
train,1200,correct,libero_spatial,5,35,7,7,5,48,35,1,1,89,87
train,1200,correct,libero_spatial,7,32,7,7,7,49,32,1,1,130,138
train,1200,correct,libero_spatial,7,33,7,7,7,46,33,1,1,115,134
train,1200,correct,libero_spatial,7,34,7,7,7,48,34,1,1,139,157
train,1200,correct,libero_spatial,7,35,7,7,7,47,35,1,1,144,136
train,1200,correct,libero_spatial,9,32,7,7,9,46,32,1,1,108,112
train,1200,correct,libero_spatial,9,33,7,7,9,47,33,1,1,119,127
train,1200,correct,libero_spatial,9,34,7,7,9,48,34,1,1,110,136
train,1200,correct,libero_spatial,9,35,7,7,9,49,35,1,0,115,220
train,1500,correct,libero_10,4,32,7,7,34,48,32,0,1,520,275
train,1500,correct,libero_10,4,33,7,7,34,49,33,1,1,343,306
train,1500,correct,libero_10,4,34,7,7,34,47,34,1,1,249,248
train,1500,correct,libero_10,4,35,7,7,34,46,35,1,0,509,520
train,1500,correct,libero_10,5,32,7,7,35,48,32,0,1,520,207
train,1500,correct,libero_10,5,33,7,7,35,46,33,0,0,520,520
train,1500,correct,libero_10,5,34,7,7,35,49,34,1,1,180,189
train,1500,correct,libero_10,5,35,7,7,35,47,35,1,1,157,149
train,1500,correct,libero_10,6,32,7,7,36,49,32,0,1,520,279
train,1500,correct,libero_10,6,33,7,7,36,48,33,0,1,520,319
train,1500,correct,libero_10,6,34,7,7,36,46,34,0,1,520,299
train,1500,correct,libero_10,6,35,7,7,36,47,35,1,1,308,280
train,1500,correct,libero_10,7,32,7,7,37,49,32,0,0,520,520
train,1500,correct,libero_10,7,33,7,7,37,47,33,1,1,307,307
train,1500,correct,libero_10,7,34,7,7,37,46,34,0,1,520,272
train,1500,correct,libero_10,7,35,7,7,37,48,35,0,0,520,520
train,1500,correct,libero_10,8,32,7,7,38,48,32,0,0,520,520
train,1500,correct,libero_10,8,33,7,7,38,49,33,0,1,520,434
train,1500,correct,libero_10,8,34,7,7,38,46,34,0,0,520,520
train,1500,correct,libero_10,8,35,7,7,38,47,35,0,0,520,520
train,1500,correct,libero_10,9,32,7,7,39,47,32,0,0,520,520
train,1500,correct,libero_10,9,33,7,7,39,48,33,1,0,394,520
train,1500,correct,libero_10,9,34,7,7,39,46,34,0,0,520,520
train,1500,correct,libero_10,9,35,7,7,39,49,35,0,0,520,520
train,1500,correct,libero_goal,0,32,7,7,20,47,32,1,1,115,143
train,1500,correct,libero_goal,0,33,7,7,20,48,33,0,0,300,300
train,1500,correct,libero_goal,0,34,7,7,20,46,34,1,0,199,300
train,1500,correct,libero_goal,0,35,7,7,20,49,35,0,1,300,296
train,1500,correct,libero_goal,1,32,7,7,21,47,32,1,1,77,80
train,1500,correct,libero_goal,1,33,7,7,21,48,33,1,1,84,85
train,1500,correct,libero_goal,1,34,7,7,21,46,34,1,1,74,82
train,1500,correct,libero_goal,1,35,7,7,21,49,35,1,1,76,79
train,1500,correct,libero_goal,2,32,7,7,22,46,32,1,1,82,101
train,1500,correct,libero_goal,2,33,7,7,22,48,33,1,1,118,136
train,1500,correct,libero_goal,2,34,7,7,22,49,34,1,1,103,125
train,1500,correct,libero_goal,2,35,7,7,22,47,35,1,1,85,95
train,1500,correct,libero_goal,5,32,7,7,25,48,32,0,0,300,300
train,1500,correct,libero_goal,5,33,7,7,25,47,33,0,0,300,300
train,1500,correct,libero_goal,5,34,7,7,25,49,34,1,0,108,300
train,1500,correct,libero_goal,5,35,7,7,25,46,35,0,0,300,300
train,1500,correct,libero_goal,8,32,7,7,28,49,32,1,1,82,79
train,1500,correct,libero_goal,8,33,7,7,28,47,33,1,1,86,87
train,1500,correct,libero_goal,8,34,7,7,28,46,34,1,1,83,77
train,1500,correct,libero_goal,8,35,7,7,28,48,35,1,1,68,65
train,1500,correct,libero_goal,9,32,7,7,29,46,32,0,0,300,300
train,1500,correct,libero_goal,9,33,7,7,29,48,33,0,0,300,300
train,1500,correct,libero_goal,9,34,7,7,29,49,34,0,0,300,300
train,1500,correct,libero_goal,9,35,7,7,29,47,35,0,0,300,300
