panel,step,condition,suite,task_id,global_task_id,init_state_id,teacher_demo,video_ordinal,env_seed,policy_seed_root,cross_episode_success,same_video_success,cross_episode_steps,same_video_steps
validation,1500,same_task_other,libero_object,3,13,2,35,2,7,7,1,0,125,280
validation,1500,same_task_other,libero_object,3,13,3,26,3,7,7,1,0,136,280
validation,1500,same_task_other,libero_object,3,13,4,9,4,7,7,0,0,280,280
validation,1500,same_task_other,libero_object,3,13,5,1,5,7,7,0,0,280,280
validation,1500,same_task_other,libero_object,3,13,6,41,6,7,7,1,1,142,138
validation,1500,same_task_other,libero_object,3,13,7,45,7,7,7,0,0,280,280
validation,1500,same_task_other,libero_object,3,13,8,42,8,7,7,1,0,178,280
validation,1500,same_task_other,libero_object,3,13,9,20,9,7,7,0,1,280,136
validation,1500,same_task_other,libero_object,3,13,10,33,10,7,7,0,0,280,280
validation,1500,same_task_other,libero_object,3,13,11,31,11,7,7,0,0,280,280
validation,1500,same_task_other,libero_object,3,13,12,11,12,7,7,0,1,280,236
validation,1500,same_task_other,libero_object,3,13,13,25,13,7,7,0,0,280,280
validation,1500,same_task_other,libero_object,3,13,14,15,14,7,7,1,1,165,122
validation,1500,same_task_other,libero_object,3,13,15,19,15,7,7,1,0,228,280
validation,1500,same_task_other,libero_object,3,13,16,3,16,7,7,0,0,280,280
validation,1500,same_task_other,libero_object,3,13,17,2,17,7,7,0,0,280,280
validation,1500,same_task_other,libero_object,3,13,18,17,18,7,7,1,1,138,267
validation,1500,same_task_other,libero_object,3,13,19,14,19,7,7,0,0,280,280
validation,1500,same_task_other,libero_object,3,13,20,47,20,7,7,0,0,280,280
validation,1500,same_task_other,libero_object,3,13,21,21,21,7,7,1,0,137,280
validation,1500,same_task_other,libero_object,3,13,22,30,22,7,7,0,1,280,182
validation,1500,same_task_other,libero_object,3,13,23,12,23,7,7,1,0,176,280
validation,1500,same_task_other,libero_object,3,13,24,10,24,7,7,0,1,280,272
validation,1500,same_task_other,libero_object,3,13,25,22,25,7,7,0,1,280,138
validation,1500,same_task_other,libero_object,3,13,26,24,26,7,7,0,0,280,280
validation,1500,same_task_other,libero_object,3,13,27,13,27,7,7,0,1,280,146
validation,1500,same_task_other,libero_object,3,13,28,32,28,7,7,0,0,280,280
validation,1500,same_task_other,libero_object,3,13,29,16,29,7,7,0,1,280,132
validation,1500,same_task_other,libero_object,3,13,30,43,30,7,7,1,1,127,162
validation,1500,same_task_other,libero_object,3,13,31,27,31,7,7,1,1,116,154
validation,1500,same_task_other,libero_object,3,13,32,40,32,7,7,0,0,280,280
validation,1500,same_task_other,libero_object,3,13,33,34,33,7,7,1,1,116,112
validation,1500,same_task_other,libero_object,3,13,34,18,34,7,7,1,0,137,280
validation,1500,same_task_other,libero_object,3,13,35,38,35,7,7,0,1,280,181
validation,1500,same_task_other,libero_object,3,13,36,29,36,7,7,1,1,136,140
validation,1500,same_task_other,libero_object,3,13,37,28,37,7,7,0,1,280,129
validation,1500,same_task_other,libero_object,3,13,38,7,38,7,7,0,1,280,153
validation,1500,same_task_other,libero_object,3,13,39,8,39,7,7,0,0,280,280
validation,1500,same_task_other,libero_object,3,13,40,36,40,7,7,0,0,280,280
validation,1500,same_task_other,libero_object,3,13,41,49,41,7,7,0,1,280,122
validation,1500,same_task_other,libero_object,3,13,42,5,42,7,7,0,0,280,280
validation,1500,same_task_other,libero_object,3,13,43,39,43,7,7,1,1,190,136
validation,1500,same_task_other,libero_object,3,13,44,46,44,7,7,0,0,280,280
validation,1500,same_task_other,libero_object,3,13,45,4,45,7,7,0,0,280,280
validation,1500,same_task_other,libero_object,3,13,46,48,46,7,7,0,0,280,280
validation,1500,same_task_other,libero_object,3,13,47,23,47,7,7,1,0,132,280
validation,1500,same_task_other,libero_object,3,13,48,44,48,7,7,0,1,280,138
validation,1500,same_task_other,libero_object,3,13,49,6,49,7,7,1,0,137,280
validation,1500,same_task_other,libero_goal,3,23,0,2,0,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,1,30,1,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,2,32,2,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,3,25,3,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,4,1,4,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,5,45,5,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,6,46,6,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,7,36,7,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,8,34,8,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,9,19,9,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,10,17,10,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,11,48,11,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,12,20,12,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,13,47,13,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,14,22,14,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,15,43,15,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,16,21,16,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,17,26,17,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,18,31,18,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,19,29,19,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,20,44,20,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,21,49,21,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,22,3,22,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,23,11,23,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,24,13,24,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,25,28,25,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,26,8,26,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,27,33,27,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,28,15,28,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,29,40,29,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,30,38,30,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,31,5,31,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,32,39,32,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,33,6,33,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,34,9,34,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,35,35,35,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,36,23,36,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,37,16,37,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,38,0,38,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,39,4,39,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,40,41,40,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,41,24,41,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,42,7,42,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,43,18,43,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,44,37,44,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,45,12,45,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,46,27,46,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,47,14,47,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,48,10,48,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,49,42,49,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,6,26,0,12,0,7,7,1,1,98,102
validation,1500,same_task_other,libero_goal,6,26,1,25,1,7,7,1,1,108,103
validation,1500,same_task_other,libero_goal,6,26,2,39,2,7,7,1,1,111,100
validation,1500,same_task_other,libero_goal,6,26,3,1,3,7,7,0,1,300,98
validation,1500,same_task_other,libero_goal,6,26,4,16,4,7,7,1,1,101,94
validation,1500,same_task_other,libero_goal,6,26,5,8,5,7,7,1,1,123,116
validation,1500,same_task_other,libero_goal,6,26,6,26,6,7,7,1,1,113,114
validation,1500,same_task_other,libero_goal,6,26,7,7,7,7,7,1,1,91,86
validation,1500,same_task_other,libero_goal,6,26,8,46,8,7,7,1,1,101,101
validation,1500,same_task_other,libero_goal,6,26,9,43,9,7,7,1,1,130,82
validation,1500,same_task_other,libero_goal,6,26,10,24,10,7,7,1,1,103,101
validation,1500,same_task_other,libero_goal,6,26,11,27,11,7,7,1,1,102,102
validation,1500,same_task_other,libero_goal,6,26,12,11,12,7,7,1,1,104,103
validation,1500,same_task_other,libero_goal,6,26,13,18,13,7,7,1,1,173,84
validation,1500,same_task_other,libero_goal,6,26,14,2,14,7,7,1,1,254,98
validation,1500,same_task_other,libero_goal,6,26,15,37,15,7,7,1,1,96,97
validation,1500,same_task_other,libero_goal,6,26,16,19,16,7,7,0,1,300,94
validation,1500,same_task_other,libero_goal,6,26,17,17,17,7,7,1,1,100,101
validation,1500,same_task_other,libero_goal,6,26,18,40,18,7,7,0,1,300,90
validation,1500,same_task_other,libero_goal,6,26,19,3,19,7,7,1,1,104,89
validation,1500,same_task_other,libero_goal,6,26,20,10,20,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,6,26,21,38,21,7,7,1,1,101,102
validation,1500,same_task_other,libero_goal,6,26,22,48,22,7,7,1,1,107,112
validation,1500,same_task_other,libero_goal,6,26,23,44,23,7,7,1,1,100,141
validation,1500,same_task_other,libero_goal,6,26,24,14,24,7,7,1,1,94,93
validation,1500,same_task_other,libero_goal,6,26,25,22,25,7,7,1,1,90,79
validation,1500,same_task_other,libero_goal,6,26,26,28,26,7,7,1,1,131,120
validation,1500,same_task_other,libero_goal,6,26,27,41,27,7,7,0,1,300,90
validation,1500,same_task_other,libero_goal,6,26,28,5,28,7,7,1,1,96,95
validation,1500,same_task_other,libero_goal,6,26,29,33,29,7,7,1,1,97,90
validation,1500,same_task_other,libero_goal,6,26,30,6,30,7,7,0,1,300,89
validation,1500,same_task_other,libero_goal,6,26,31,29,31,7,7,1,1,111,119
validation,1500,same_task_other,libero_goal,6,26,32,9,32,7,7,0,1,300,101
validation,1500,same_task_other,libero_goal,6,26,33,15,33,7,7,0,1,300,90
validation,1500,same_task_other,libero_goal,6,26,34,49,34,7,7,1,1,86,88
validation,1500,same_task_other,libero_goal,6,26,35,30,35,7,7,1,0,131,300
validation,1500,same_task_other,libero_goal,6,26,36,21,36,7,7,1,1,108,108
validation,1500,same_task_other,libero_goal,6,26,37,47,37,7,7,1,1,111,113
validation,1500,same_task_other,libero_goal,6,26,38,20,38,7,7,1,1,91,88
validation,1500,same_task_other,libero_goal,6,26,39,13,39,7,7,0,1,300,107
validation,1500,same_task_other,libero_goal,6,26,40,31,40,7,7,1,1,131,172
validation,1500,same_task_other,libero_goal,6,26,41,45,41,7,7,1,1,112,99
validation,1500,same_task_other,libero_goal,6,26,42,36,42,7,7,1,1,89,87
validation,1500,same_task_other,libero_goal,6,26,43,34,43,7,7,1,1,90,97
validation,1500,same_task_other,libero_goal,6,26,44,0,44,7,7,1,1,106,98
validation,1500,same_task_other,libero_goal,6,26,45,4,45,7,7,1,1,102,95
validation,1500,same_task_other,libero_goal,6,26,46,32,46,7,7,1,1,117,107
validation,1500,same_task_other,libero_goal,6,26,47,42,47,7,7,1,1,76,77
validation,1500,same_task_other,libero_goal,6,26,48,23,48,7,7,0,0,300,300
validation,1500,same_task_other,libero_goal,6,26,49,35,49,7,7,1,1,111,95
validation,1500,same_task_other,libero_10,1,31,0,14,0,7,7,0,1,520,489
validation,1500,same_task_other,libero_10,1,31,1,26,1,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,1,31,2,20,2,7,7,1,1,307,387
validation,1500,same_task_other,libero_10,1,31,3,49,3,7,7,1,1,277,377
validation,1500,same_task_other,libero_10,1,31,4,32,4,7,7,1,0,510,520
validation,1500,same_task_other,libero_10,1,31,5,35,5,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,1,31,6,1,6,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,1,31,7,28,7,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,1,31,8,48,8,7,7,0,1,520,342
validation,1500,same_task_other,libero_10,1,31,9,12,9,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,1,31,10,16,10,7,7,1,1,370,293
validation,1500,same_task_other,libero_10,1,31,11,45,11,7,7,1,0,394,520
validation,1500,same_task_other,libero_10,1,31,12,6,12,7,7,1,1,504,440
validation,1500,same_task_other,libero_10,1,31,13,10,13,7,7,1,1,397,283
validation,1500,same_task_other,libero_10,1,31,14,29,14,7,7,0,1,520,439
validation,1500,same_task_other,libero_10,1,31,15,5,15,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,1,31,16,2,16,7,7,0,1,520,281
validation,1500,same_task_other,libero_10,1,31,17,0,17,7,7,1,0,443,520
validation,1500,same_task_other,libero_10,1,31,18,9,18,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,1,31,19,41,19,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,1,31,20,38,20,7,7,1,1,366,279
validation,1500,same_task_other,libero_10,1,31,21,40,21,7,7,1,0,467,520
validation,1500,same_task_other,libero_10,1,31,22,19,22,7,7,1,1,410,372
validation,1500,same_task_other,libero_10,1,31,23,15,23,7,7,1,0,492,520
validation,1500,same_task_other,libero_10,1,31,24,17,24,7,7,0,1,520,332
validation,1500,same_task_other,libero_10,1,31,25,24,25,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,1,31,26,4,26,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,1,31,27,21,27,7,7,1,1,386,483
validation,1500,same_task_other,libero_10,1,31,28,37,28,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,1,31,29,42,29,7,7,0,1,520,297
validation,1500,same_task_other,libero_10,1,31,30,13,30,7,7,1,0,405,520
validation,1500,same_task_other,libero_10,1,31,31,39,31,7,7,0,1,520,308
validation,1500,same_task_other,libero_10,1,31,32,8,32,7,7,0,1,520,427
validation,1500,same_task_other,libero_10,1,31,33,7,33,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,1,31,34,30,34,7,7,1,0,430,520
validation,1500,same_task_other,libero_10,1,31,35,33,35,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,1,31,36,27,36,7,7,1,0,343,520
validation,1500,same_task_other,libero_10,1,31,37,34,37,7,7,1,1,364,282
validation,1500,same_task_other,libero_10,1,31,38,23,38,7,7,0,1,520,306
validation,1500,same_task_other,libero_10,1,31,39,44,39,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,1,31,40,3,40,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,1,31,41,43,41,7,7,1,1,334,361
validation,1500,same_task_other,libero_10,1,31,42,11,42,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,1,31,43,36,43,7,7,0,1,520,363
validation,1500,same_task_other,libero_10,1,31,44,31,44,7,7,1,0,499,520
validation,1500,same_task_other,libero_10,1,31,45,25,45,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,1,31,46,22,46,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,1,31,47,47,47,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,1,31,48,46,48,7,7,1,1,274,337
validation,1500,same_task_other,libero_10,1,31,49,18,49,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,0,33,0,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,1,2,1,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,2,29,2,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,3,25,3,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,4,4,4,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,5,9,5,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,6,32,6,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,7,10,7,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,8,0,8,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,9,42,9,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,10,20,10,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,11,46,11,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,12,41,12,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,13,45,13,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,14,14,14,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,15,3,15,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,16,35,16,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,17,13,17,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,18,6,18,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,19,48,19,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,20,49,20,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,21,1,21,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,22,36,22,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,23,16,23,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,24,12,24,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,25,38,25,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,26,11,26,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,27,19,27,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,28,5,28,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,29,22,29,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,30,18,30,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,31,44,31,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,32,24,32,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,33,30,33,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,34,40,34,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,35,28,35,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,36,26,36,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,37,17,37,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,38,27,38,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,39,43,39,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,40,21,40,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,41,47,41,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,42,7,42,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,43,39,43,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,44,8,44,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,45,34,45,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,46,37,46,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,47,31,47,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,48,15,48,7,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,49,23,49,7,7,0,0,520,520
